,UNIQUEID,DISBURSED_AMOUNT,ASSET_COST,LTV,BRANCH_ID,SUPPLIER_ID,MANUFACTURER_ID,CURRENT_PINCODE_ID,DATE_OF_BIRTH,EMPLOYMENT_TYPE,DISBURSAL_DATE,STATE_ID,EMPLOYEE_CODE_ID,MOBILENO_AVL_FLAG,AADHAR_FLAG,PAN_FLAG,VOTERID_FLAG,DRIVING_FLAG,PASSPORT_FLAG,PERFORM_CNS_SCORE,PERFORM_CNS_SCORE_DESCRIPTION,PRI_NO_OF_ACCTS,PRI_ACTIVE_ACCTS,PRI_OVERDUE_ACCTS,PRI_CURRENT_BALANCE,PRI_SANCTIONED_AMOUNT,PRI_DISBURSED_AMOUNT,SEC_NO_OF_ACCTS,SEC_ACTIVE_ACCTS,SEC_OVERDUE_ACCTS,SEC_CURRENT_BALANCE,SEC_SANCTIONED_AMOUNT,SEC_DISBURSED_AMOUNT,PRIMARY_INSTAL_AMT,SEC_INSTAL_AMT,NEW_ACCTS_IN_LAST_SIX_MONTHS,DELINQUENT_ACCTS_IN_LAST_SIX_MONTHS,AVERAGE_ACCT_AGE,CREDIT_HISTORY_LENGTH,NO_OF_INQUIRIES,LOAN_DEFAULT
212924,596495,57259,67773,85.58,79,24297,51,773,17-01-1988,Self employed,21-10-2018,18,3041,1,0,0,1,0,0,784,B-Very Low Risk,4,0,0,0,0,0,0,0,0,0,0,0,838000,0,0,0,0yrs 4mon,0yrs 10mon,1,0
119391,565504,44609,72941,65.81,5,14178,86,3321,05-04-1988,Salaried,09-10-2018,9,678,1,1,0,0,0,0,675,F-Low Risk,7,5,0,1072648,1344012,1320470,0,0,0,0,0,0,0,0,1,1,1yrs 4mon,3yrs 11mon,0,0
171382,509908,54313,62094,89.86,250,23026,86,1528,05-02-1992,Salaried,16-09-2018,6,2304,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
225694,528819,43794,74990,60.01,258,24456,86,129,01-01-1995,Salaried,22-09-2018,16,3438,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
217397,520358,83800,138143,63.7,261,24155,67,186,06-02-1970,Self employed,20-09-2018,16,3068,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
48686,540505,73623,102000,73.53,135,24246,48,1794,15-06-1964,Self employed,27-09-2018,4,90,1,1,0,0,0,0,624,H-Medium Risk,3,2,1,2370531,2382944,2382944,0,0,0,0,0,0,0,0,2,1,2yrs 7mon,7yrs 5mon,0,0
107747,514185,69817,97873,73.56,2,23277,51,2378,16-01-1996,Salaried,18-09-2018,4,1175,1,0,1,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
144174,548935,63947,76500,84.97,19,14375,86,1838,25-01-1988,Self employed,29-09-2018,4,345,1,1,0,0,0,0,539,J-High Risk,10,5,1,425913,632086,632663,0,0,0,0,0,0,18651,0,1,0,0yrs 10mon,1yrs 7mon,1,0
145070,465244,55759,71602,79.61,2,17904,51,1713,07-11-1996,Self employed,26-08-2018,4,1555,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
135885,489714,49003,59645,85.0,61,16487,45,1306,05-11-1962,Salaried,04-09-2018,6,821,1,1,0,0,0,0,300,M-Very High Risk,6,3,1,1367157,1681414,1681414,0,0,0,0,0,0,24291,0,0,0,3yrs 1mon,5yrs 1mon,0,0
193118,459582,68419,87562,79.94,2,23616,51,1644,14-02-1993,Salaried,23-08-2018,4,2762,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
76248,460457,57859,76700,77.05,248,23337,51,1793,24-08-1988,Salaried,24-08-2018,4,422,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
225925,641258,64532,85089,79.33,105,24641,48,1187,18-07-1991,Salaried,30-10-2018,6,3617,1,1,0,0,0,0,719,D-Very Low Risk,12,6,0,106207,199174,199174,0,0,0,0,0,0,900,0,4,0,0yrs 9mon,2yrs 0mon,1,0
200617,541660,54909,67075,83.64,70,21465,86,2438,01-06-1994,Self employed,27-09-2018,4,2901,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
50712,652180,53303,71791,75.22,67,22350,86,1446,12-12-1988,Self employed,31-10-2018,6,909,1,1,0,1,0,0,738,C-Very Low Risk,1,1,0,10000,19200,19200,0,0,0,0,0,0,2400,0,1,0,0yrs 4mon,0yrs 4mon,0,0
204860,535651,48849,69485,71.96,159,23981,45,7190,01-01-1970,Self employed,25-09-2018,7,2874,1,1,0,0,0,0,691,E-Low Risk,1,1,0,39008,50000,50000,0,0,0,0,0,0,0,0,0,0,5yrs 7mon,5yrs 7mon,0,0
41851,545831,67882,88700,78.92,248,14791,51,1754,01-06-1974,Salaried,28-09-2018,4,117,1,1,0,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 4mon,1yrs 4mon,0,0
91480,628670,54273,77587,74.75,103,23043,49,7012,12-02-1998,,27-10-2018,7,248,1,1,0,0,0,0,825,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0,0,0,934,0,0,0,1yrs 1mon,1yrs 3mon,0,1
160269,555549,61430,70789,89.3,117,18599,45,2111,01-06-1972,Salaried,03-10-2018,4,2183,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
188272,439037,39019,81820,48.89,138,14292,48,3332,04-07-1982,Self employed,14-08-2018,9,2597,1,1,0,0,0,0,696,E-Low Risk,3,3,0,1238411,1255248,1253998,0,0,0,0,0,0,0,0,1,1,1yrs 7mon,3yrs 1mon,2,0
61131,521292,48903,75723,66.29,147,17223,86,2791,19-12-1993,Salaried,20-09-2018,2,332,1,1,0,0,0,0,825,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0,0,0,2227,0,0,0,0yrs 6mon,0yrs 7mon,2,0
75160,501885,45145,64621,72.73,11,23721,51,6016,12-03-1997,Self employed,12-09-2018,3,379,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
75173,607869,48349,81511,60.11,11,15893,86,6020,01-01-1990,Salaried,23-10-2018,3,379,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
215427,605503,49713,73379,72.23,103,22745,45,6978,01-01-1984,Self employed,23-10-2018,7,3080,1,1,0,0,0,0,344,L-Very High Risk,10,4,0,2112690,2534000,2534000,0,0,0,0,0,0,3149,0,0,0,1yrs 6mon,3yrs 11mon,2,0
54581,420419,48349,67566,74.0,76,22354,86,4416,30-06-1980,Self employed,03-08-2018,8,1205,1,1,0,0,0,0,719,D-Very Low Risk,6,2,0,400432,454250,454250,0,0,0,0,0,0,15635,0,1,0,0yrs 10mon,1yrs 5mon,0,0
73061,487581,29784,46305,67.6,251,22993,51,6855,31-12-1987,Salaried,03-09-2018,13,694,1,0,1,0,1,0,824,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 6mon,1yrs 6mon,0,0
106119,591152,56259,67330,84.66,3,14573,45,57,01-01-1994,Self employed,20-10-2018,1,649,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
210028,417796,34939,63011,57.13,3,16264,120,74,22-08-1995,Salaried,01-08-2018,1,2935,1,1,0,0,0,0,657,F-Low Risk,2,2,0,2765069,2778905,2778905,0,0,0,0,0,0,32548,0,2,0,0yrs 2mon,0yrs 4mon,1,0
20752,532205,52078,72679,74.3,1,22163,49,4986,23-10-1984,Self employed,24-09-2018,3,1497,1,0,0,1,0,0,633,G-Low Risk,20,1,0,25866,26845,26845,0,0,0,0,0,0,17182,0,1,0,0yrs 10mon,2yrs 9mon,0,0
32991,559112,49049,75390,66.32,29,23872,48,5880,01-01-1988,Self employed,05-10-2018,3,1936,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
52511,554436,53478,67289,80.85,48,15905,86,6313,09-07-1993,Salaried,30-09-2018,5,1246,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
12820,508786,33861,66275,52.81,67,22727,45,1446,01-01-1962,Salaried,15-09-2018,6,165,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
132940,591573,44099,78557,58.56,5,17980,86,3342,10-06-1972,Self employed,20-10-2018,9,679,1,0,0,1,0,0,727,D-Very Low Risk,4,1,0,134350,130000,130000,0,0,0,0,0,0,130000,0,1,0,0yrs 10mon,1yrs 11mon,0,0
164409,511006,60347,70874,87.48,64,16461,86,3543,01-10-1993,Self employed,16-09-2018,9,2228,1,1,0,0,0,0,783,B-Very Low Risk,1,1,0,0,51000,51000,0,0,0,0,0,0,1965,0,0,0,5yrs 7mon,5yrs 7mon,0,0
128679,553568,49303,66840,75.55,202,23322,45,729,24-11-1996,Salaried,30-09-2018,18,1424,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
102071,637456,52303,67841,78.12,34,15142,86,1043,13-11-1982,Self employed,29-10-2018,6,1713,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 5mon,1yrs 5mon,0,0
169041,483512,48349,66194,74.02,16,18317,86,2959,01-01-1997,Salaried,31-08-2018,14,2249,1,1,0,0,0,0,459,K-High Risk,2,0,1,0,0,0,0,0,0,0,0,0,11622,0,0,0,0yrs 5mon,0yrs 8mon,0,0
70064,481669,36439,61843,59.83,136,14189,86,3793,13-07-1958,Self employed,31-08-2018,8,116,1,0,0,0,1,0,507,K-High Risk,5,4,1,2000288,2415000,2415000,7,1,1,7320,76000,42355,1116129,21023,1,1,2yrs 2mon,6yrs 6mon,0,0
166778,583269,48599,76039,65.76,202,23323,86,782,16-08-1985,Salaried,16-10-2018,18,2257,1,1,0,0,0,0,819,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0,0,0,14969,0,0,0,2yrs 9mon,2yrs 10mon,0,0
190978,602240,74751,85410,88.98,2,24487,51,1721,10-04-1970,Self employed,22-10-2018,4,2601,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
172898,463621,55259,68451,84.73,146,18317,86,2972,01-01-1987,Salaried,25-08-2018,14,2342,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
152923,516782,61947,80000,78.75,135,14791,86,1794,22-07-1971,Self employed,19-09-2018,4,2025,1,1,0,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2yrs 0mon,2yrs 0mon,0,1
109224,570182,59947,76500,79.74,68,22639,86,858,11-06-1995,Self employed,11-10-2018,6,617,1,1,0,0,0,0,771,B-Very Low Risk,1,1,0,2378727,2400000,2400000,0,0,0,0,0,0,31160,0,1,0,0yrs 5mon,0yrs 5mon,0,0
159991,554957,55259,64161,87.28,257,23824,86,943,08-07-1977,Self employed,03-10-2018,6,2201,1,1,0,0,0,0,655,F-Low Risk,3,1,0,251833,364660,364660,0,0,0,0,0,0,15024,0,0,0,3yrs 9mon,6yrs 7mon,0,0
51817,564663,97490,116692,84.84,77,21772,86,2263,24-05-1982,Self employed,09-10-2018,4,420,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0yrs 2mon,0yrs 2mon,0,0
145740,562058,46849,69658,68.91,68,16603,120,853,20-12-1996,Salaried,08-10-2018,6,759,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,2072,0,0,0,0yrs 6mon,0yrs 6mon,0,1
92615,495190,31341,44742,73.76,20,14643,51,6154,27-10-1967,Self employed,07-09-2018,5,404,1,1,0,0,0,0,802,B-Very Low Risk,4,0,1,0,0,0,0,0,0,0,0,0,1870,0,0,0,2yrs 10mon,6yrs 0mon,0,0
82360,639446,61213,75584,82.03,146,17921,86,2956,01-01-1996,Salaried,30-10-2018,14,1087,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
216150,586136,66069,114368,61.21,160,22417,51,73,18-06-1992,Salaried,18-10-2018,1,3088,1,1,1,0,0,0,809,A-Very Low Risk,3,3,0,22312,271000,185878,0,0,0,0,0,0,0,0,0,0,1yrs 1mon,1yrs 5mon,0,0
36238,425034,39894,55903,73.34,73,22689,45,285,01-01-1988,Salaried,07-08-2018,11,226,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
6905,571845,59947,73209,83.32,10,22483,45,5662,01-01-1990,Self employed,12-10-2018,3,1439,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
192846,639554,62838,97891,65.27,36,24250,48,6701,01-01-1987,Self employed,30-10-2018,13,2542,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
59290,565795,28329,71011,41.54,10,16292,45,5669,06-08-1986,Self employed,09-10-2018,3,686,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
120240,547751,50242,66939,77.59,254,24232,86,6744,01-01-1977,Self employed,29-09-2018,13,130,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
140091,557173,57259,67714,86.39,138,14178,86,3381,18-07-1994,Salaried,04-10-2018,9,1099,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 10mon,0yrs 10mon,0,0
59083,479350,53703,64092,85.81,67,22045,86,1429,01-08-1990,Salaried,30-08-2018,6,1845,1,1,0,0,0,0,621,H-Medium Risk,6,4,1,31684,382391,382391,0,0,0,0,0,0,6977,0,0,1,1yrs 8mon,5yrs 1mon,0,0
158887,628845,52478,70211,76.06,29,23939,49,5869,03-01-1997,Self employed,27-10-2018,3,2082,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
192217,480074,37299,66000,57.36,2,24261,86,1628,23-04-1962,Salaried,31-08-2018,4,2624,1,1,0,0,0,0,738,C-Very Low Risk,2,1,0,208557,500000,500000,0,0,0,0,0,0,6025,0,0,0,2yrs 7mon,4yrs 1mon,0,0
65209,545149,73723,105678,70.59,146,16252,48,3029,14-07-1996,Self employed,28-09-2018,14,3204,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,2,2,0,16662,36500,36500,0,0,0,0,0,0,3334,0,2,0,0yrs 3mon,0yrs 3mon,0,0
214585,588149,55227,64199,88.47,72,18002,86,475,27-08-1973,Self employed,19-10-2018,11,3133,1,0,0,0,0,1,744,C-Very Low Risk,7,2,0,4650,58100,58100,0,0,0,0,0,0,3180,0,0,0,1yrs 1mon,1yrs 8mon,0,0
91378,513974,49148,72500,73.1,103,20328,45,7038,15-02-1992,Self employed,18-09-2018,7,248,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,0
132597,614745,54131,67791,84.97,19,15685,86,1867,29-04-1990,Self employed,24-10-2018,4,755,1,1,0,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),2,2,0,47622,130000,50000,0,0,0,0,0,0,0,0,1,0,0yrs 7mon,1yrs 0mon,1,1
202709,592089,53958,63300,86.89,72,24304,45,475,01-01-1976,Self employed,20-10-2018,11,2775,1,0,0,1,0,0,836,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 7mon,1yrs 7mon,0,0
201135,635388,35275,70080,51.37,9,23541,45,5419,01-01-1987,Self employed,29-10-2018,3,2999,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
69817,598206,58759,74548,80.49,5,15663,86,3378,20-07-1974,Salaried,22-10-2018,9,763,1,0,0,1,0,0,836,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2yrs 0mon,2yrs 0mon,0,0
109935,628911,47129,63540,80.89,3,18125,45,43,06-05-1973,Self employed,27-10-2018,1,1838,1,1,0,0,1,0,577,I-Medium Risk,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2yrs 6mon,3yrs 2mon,0,1
167332,444062,49600,59300,86.85,147,23711,86,2808,01-01-1995,Salaried,17-08-2018,2,2292,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
30083,637941,53803,81204,67.73,103,24393,48,6982,02-04-1986,Self employed,29-10-2018,7,320,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
226843,534709,58759,71959,83.38,159,24506,86,7242,05-07-1985,Self employed,25-09-2018,7,3382,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
192387,603380,53703,71264,77.18,67,22986,86,1450,01-01-1987,Self employed,23-10-2018,6,2600,1,1,0,0,0,0,618,H-Medium Risk,2,1,0,0,45128,45128,0,0,0,0,0,0,0,0,0,0,3yrs 10mon,6yrs 1mon,1,1
110196,586897,61313,80000,77.63,2,22998,51,1631,29-07-1996,Salaried,18-10-2018,4,484,1,1,0,0,0,0,774,B-Very Low Risk,2,2,0,2939,20195,2939,0,0,0,0,0,0,0,0,1,0,0yrs 3mon,0yrs 6mon,0,1
119256,432531,60213,68338,89.26,5,15663,86,3390,06-06-1989,Salaried,11-08-2018,9,259,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
191855,517590,64282,73800,89.3,248,24099,45,1793,11-08-1995,Salaried,19-09-2018,4,2714,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
24448,452883,50283,62800,82.8,34,15271,86,987,07-12-1983,Salaried,21-08-2018,6,246,1,1,0,0,0,0,708,D-Very Low Risk,4,3,0,9218,35172,35172,0,0,0,0,0,0,5623,0,2,0,0yrs 5mon,0yrs 9mon,1,0
78665,618034,53703,69482,79.16,104,22221,86,7057,21-07-1994,Salaried,25-10-2018,10,209,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
115394,561281,64669,100751,65.51,103,23580,51,7212,05-04-1996,Self employed,08-10-2018,7,727,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
120931,580270,58013,70527,83.66,34,21156,86,1047,01-06-1991,Salaried,15-10-2018,6,62,1,1,0,0,0,0,738,C-Very Low Risk,2,2,0,89458,121990,121990,0,0,0,0,0,0,0,0,0,0,1yrs 0mon,1yrs 5mon,0,0
197395,627025,54121,72874,75.97,73,24256,86,544,11-11-1984,Self employed,26-10-2018,22,2781,1,1,0,0,0,0,657,F-Low Risk,1,1,0,452089,543759,543759,1,0,0,0,0,0,14556,0,0,0,3yrs 0mon,5yrs 1mon,0,0
104425,582971,40794,68115,61.66,18,14234,86,2687,14-06-1994,Self employed,16-10-2018,4,1234,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1415,0,0,0,0yrs 7mon,0yrs 7mon,0,0
111790,579336,35401,75201,49.87,120,18732,45,6910,01-01-1984,Self employed,15-10-2018,12,1530,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
133760,650205,56113,64652,88.47,72,23823,86,489,04-04-1973,Self employed,31-10-2018,11,1152,1,0,0,1,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,2227,0,0,1,0yrs 7mon,0yrs 7mon,0,1
43334,549949,58259,107645,55.74,1,24157,51,6085,01-01-1976,Self employed,29-09-2018,3,1702,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
40541,522245,56259,71547,79.67,74,21347,86,2578,01-01-1971,Self employed,20-09-2018,4,1328,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
46802,456540,49288,66612,79.57,5,14347,86,3319,30-12-1995,Salaried,22-08-2018,9,854,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,48302,51800,51800,0,0,0,0,0,0,2694,0,1,0,0yrs 3mon,0yrs 3mon,0,0
167191,522217,52803,66660,81.01,159,23137,86,7203,01-04-1977,Self employed,20-09-2018,7,2261,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
44906,495901,60213,74950,81.39,2,15899,86,1673,07-06-1991,Self employed,08-09-2018,4,1408,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
55019,559311,67589,98685,71.44,9,18062,86,5390,28-08-1996,Salaried,06-10-2018,3,608,1,0,1,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,1
85432,594618,47103,74776,66.87,7,23426,51,5788,10-03-1982,Self employed,21-10-2018,3,985,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
166665,623413,55713,74615,75.99,34,23024,86,974,01-09-1982,Self employed,26-10-2018,6,2202,1,1,0,0,0,0,738,C-Very Low Risk,6,2,0,5409,31290,31290,0,0,0,0,0,0,3180,0,1,0,1yrs 1mon,2yrs 1mon,0,0
134320,435995,28574,39923,74.91,5,23613,48,3380,22-12-1978,Self employed,13-08-2018,9,545,1,0,0,1,0,0,670,F-Low Risk,15,3,0,843165,1644847,1644097,10,4,3,526727,700000,700000,10555,17918,2,0,3yrs 4mon,11yrs 5mon,0,0
98587,473446,48743,61646,84.35,3,17431,86,551,01-01-1989,Salaried,29-08-2018,15,639,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
148845,544396,29431,116447,26.62,7,24053,51,5779,28-02-1998,,28-09-2018,3,1801,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
199363,508551,62213,79505,79.24,136,20438,51,3695,13-06-1991,Self employed,15-09-2018,8,2739,1,1,0,0,0,0,680,F-Low Risk,5,3,0,417893,423990,423990,0,0,0,0,0,0,0,0,3,0,0yrs 5mon,1yrs 3mon,0,0
77963,598885,60300,74000,82.91,2,14770,86,1677,09-10-1967,Self employed,22-10-2018,4,611,1,1,1,0,0,0,879,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0,0,0,12712,0,0,0,1yrs 6mon,2yrs 0mon,0,1
160727,476955,47345,72020,68.04,10,15651,86,5710,13-01-1997,Self employed,30-08-2018,3,2107,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
59025,522335,44749,64750,71.04,67,22727,45,1509,01-06-1980,Salaried,20-09-2018,6,1845,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1438,0,0,0,0yrs 6mon,0yrs 6mon,0,0
200934,625105,50078,63775,81.54,207,24129,45,885,30-09-1991,Self employed,26-10-2018,6,2728,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
38508,458253,52803,68285,79.08,74,22928,86,2584,10-07-1991,Salaried,23-08-2018,4,193,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
18328,448533,55109,72350,78.58,85,17139,86,1933,01-06-1981,Self employed,18-08-2018,4,272,1,0,0,0,1,0,832,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,46629,0,0,0,0yrs 7mon,0yrs 7mon,0,0
106456,573044,55759,73856,77.18,5,15663,86,3371,23-02-1996,Salaried,12-10-2018,9,1413,1,0,0,0,1,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,1
153535,642233,55636,67208,85.0,74,21347,86,2578,01-01-1969,Salaried,30-10-2018,4,2089,1,1,0,0,0,0,448,K-High Risk,6,3,0,0,57789,57789,0,0,0,0,0,0,0,0,0,0,1yrs 6mon,3yrs 3mon,0,0
140308,569001,52303,90914,59.4,104,22635,48,7130,03-01-1972,Salaried,11-10-2018,10,531,1,1,0,0,0,0,821,A-Very Low Risk,2,1,0,0,37000,588,0,0,0,0,0,0,0,0,1,0,0yrs 8mon,1yrs 0mon,0,0
96933,480174,54303,72086,76.3,136,23384,86,3685,09-05-1989,Self employed,31-08-2018,8,891,1,1,0,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,14187,15300,15300,0,0,0,0,0,0,1913,0,1,0,0yrs 1mon,0yrs 1mon,0,1
